"id","sector","interaction_date","interaction_subject","theme","company_id","investment_project_id","communication_channel","company_export_id","created_on","interaction_link","interaction_kind","modified_on","net_company_receipt","interaction_notes","service_delivery_status","service_delivery","policy_feedback_notes","policy_areas","policy_issue_types","were_countries_discussed","related_trade_agreement_names","export_barrier_type_names","export_barrier_notes","dbt_initiative","export_challenge_type","interaction_type"
"7a359e32-c75c-46c9-86e6-49b413e045d4","Pharmaceuticals and biotechnology","2026-06-19","Stakeholder alignment meeting","investment","56520d3c-71e0-45b7-9e69-2b7d86fb21f3","","","","2025-07-15T14:44:15.035183","http://somedomain.com/7a359e32-c75c-46c9-86e6-49b413e045d4","interaction","2026-02-05T14:44:15.035183","","Read never discussion soon production garden direction. Item public card mother. Language conference high build coach. Test main too fall head.","","Account management : General","Article according particular exist. Point my worker name.
Manager born international. Consumer conference station increase might.","['']","['']","","['']","","","","","Referral"
"8852bde4-e247-4517-ad73-cc0e8bf3804c","Consumer and retail : Cosmetics and beauty","2024-04-21","Stakeholder alignment meeting","investment","be640ecc-6340-4559-9cb0-3ec3a3e613a3","","Telephone","","2024-07-26T14:44:15.035286","http://somedomain.com/8852bde4-e247-4517-ad73-cc0e8bf3804c","interaction","2026-02-05T14:44:15.035286","0.0","Small down public.
Role no you point wear. Research finish true data rate.
Owner meeting really short onto. Night type country language reflect indicate possible.","","DBT export service or funding : Significant assistance","My hard again. Seem season response put.
Dark only able inside know. Investment tend sense enter hand me. Manager television born make leader within herself.","['']","['International Climate']","","['']","","","","","Advice"
"bb53ec29-402b-4d84-b0a8-f40f9c9ac033","Technology and smart cities : Software : Software as a service","2024-10-04","Stakeholder alignment meeting","export","71fa21fb-86e8-402e-9cc2-120b33ad308f","","","","2025-12-08T14:44:15.035416","http://somedomain.com/bb53ec29-402b-4d84-b0a8-f40f9c9ac033","interaction","2026-02-05T14:44:15.035416","","Mission land yet to clearly. Quality your conference skin red.
Upon yes they then city thought. Bit these word.
Hit play rest field catch. Level gas admit military detail through.","Offered","Trade - Enquiry","Magazine suggest bag quickly reveal perform itself. Front include east investment air put everything go.
Article well guess scientist.","['']","['']","","['']","","","","",""
"7ac2fd68-7e4b-4e87-bb9c-523b72467a71","Creative industries : Digital services","2024-07-03","UK expansion discussion","investment","8e5ce3eb-2d8c-4463-b531-c4c192b3588f","","","","2024-07-23T14:44:15.035520","http://somedomain.com/7ac2fd68-7e4b-4e87-bb9c-523b72467a71","interaction","2026-02-05T14:44:15.035520","","Eye resource moment. Determine soldier sister. Hour across director involve brother.","","Events : UK based","Event three child dog. Court something support make.
Also point person base. Evidence news someone system involve knowledge chance family.","['']","['International Climate']","false","['']","","","","",""
"b328cd91-c9a7-46db-a898-2f83a313bbf0","Advanced engineering : Metals, minerals and materials","2024-06-23","Quarterly check-in","investment","5def82ad-0820-4c51-ac83-e276f825a31d","","Face to Face","","2024-11-04T14:44:15.035623","http://somedomain.com/b328cd91-c9a7-46db-a898-2f83a313bbf0","interaction","2026-02-05T14:44:15.035623","","Threat material thousand economy. Beyond help interview position PM.
Particular write break direction. Measure race dark letter arm bit sell. Street any bank half drop spend husband public.","Offered","DBT export service or funding : Significant assistance","Other bill within option remember since. Put us budget blood reduce.
Surface baby standard they. Matter may prevent while learn change.","['']","['']","","['']","","","","",""
"9589715d-62ff-4901-baa7-13af0246a1bf","Security","2024-03-30","Follow-up on proposal","investment","83def9ab-5142-4990-b2ed-98e9825c2267","","","","2024-03-15T14:44:15.035730","http://somedomain.com/9589715d-62ff-4901-baa7-13af0246a1bf","interaction","2026-02-05T14:44:15.035730","","Our of do method teach billion reveal.
Offer reflect lose. Policy movement practice inside tend personal. Choice represent eat policy cost.","","Events : UK based","Crime sister action table after candidate wind kid. Consumer can drive. Believe another Congress.
Politics enough sister. Security order fact important and young. Arrive visit debate member.","['']","['']","","['']","","","","","Referral"
"2907c643-fa20-44c9-a09b-4db6cc44cc9d","Food and drink","2024-04-15","Export support briefing","export","2263eda6-6ec4-4f65-a221-3dbd8f3edc29","","Video/Teleconf.","","2025-02-25T14:44:15.035846","http://somedomain.com/2907c643-fa20-44c9-a09b-4db6cc44cc9d","interaction","2026-02-05T14:44:15.035846","","Kitchen heart someone effort. Member among since Mr size. Movie mouth sound design wife. Certain sport science ground.","Current","Trade - Enquiry","Subject listen listen expect whole whose. Store need special. Goal focus million dark tree. Home painting its live share.
Remain street carry value. Group food hear.","['']","['']","","['']","","","","",""
"21a878dc-89e0-4152-821e-590ad4ec4cc7","Pharmaceuticals and biotechnology","2025-02-19","Stakeholder alignment meeting","export","8059b084-d941-44af-87bd-fd4a04989d68","","Email/Website","","2024-10-29T14:44:15.035955","http://somedomain.com/21a878dc-89e0-4152-821e-590ad4ec4cc7","interaction","2026-02-05T14:44:15.035955","","Area deep military culture drug collection amount. Character business war citizen open enjoy. Wait year light away seem father.","","DBT export service or funding : Significant assistance","Agreement rock relate eye work. When book pass budget through instead.
Arrive care open. Turn Republican seek bad quality low easy. Move save court physical manager provide.","['']","['']","false","['']","","","","",""
"87fd0105-0420-4ece-a40b-bc62862be137","Maritime : Marine engineering : Ports and terminals","2025-05-02","UK expansion discussion","export","ba71f8d5-d0ba-4de5-ac5e-bf53fb1df7e1","","Face to Face","","2024-07-03T14:44:15.036063","http://somedomain.com/87fd0105-0420-4ece-a40b-bc62862be137","interaction","2026-02-05T14:44:15.036063","","Much assume character plan reflect after case. Son interview probably rule so section.
Beyond should push subject shoulder tell operation. Tv population head thousand.","","DBT export service or funding : Significant assistance","Stock bank sea return shoulder machine truth. See line address sell would front. Admit at ahead yes their.
Agreement talk something himself. Never happy ask professor expect local.","['']","['']","true","['']","","","","",""
"b3a7793e-d0f8-435c-8d00-7f98e83eed1d","Healthcare services","2025-07-23","Site visit planning","investment","3910fc66-bfe8-4ed4-a271-f7f55470f33b","","","","2024-03-10T14:44:15.036180","http://somedomain.com/b3a7793e-d0f8-435c-8d00-7f98e83eed1d","interaction","2026-02-05T14:44:15.036180","","Church rate magazine me though front. Writer tree strategy play plant step. Avoid tonight while deep drive nature resource.
Why campaign up peace place.","","Trade - Services","Part add approach. Follow will commercial animal ahead coach. Together machine size minute test message.","['']","['']","","['']","","","","","Advice"
"d4262eab-6b72-4e9d-bc51-5bf70d7b4264","Education and training : Educational technology","2025-12-15","Quarterly check-in","other","99dd367e-9fcd-4c05-ab0d-2e0413e735f0","","Video/Teleconf.","","2024-04-21T14:44:15.036288","http://somedomain.com/d4262eab-6b72-4e9d-bc51-5bf70d7b4264","service_delivery","2026-02-05T14:44:15.036288","","General finish bed financial idea. Dream seem there thousand best concern follow.","","Account management : General","Low chance health former choose hear. American bed itself finish report.
Start stand better. Everything movement red wind.","['']","['']","false","['']","","","","",""
"424f15c5-3dd0-48c6-b163-6e5fc44d7653","Financial and professional services : Business and consumer services","2024-08-11","Quarterly check-in","export","97d4e316-7f06-4026-9e02-14f276f5625e","","","","2025-05-30T14:44:15.036388","http://somedomain.com/424f15c5-3dd0-48c6-b163-6e5fc44d7653","service_delivery","2026-02-05T14:44:15.036388","0.0","Their remember democratic show exactly parent pull question. Wife finally structure that ball artist discussion. Listen glass rule appear.","Offered","Trade - Enquiry","Buy even size share identify.
Until light stuff southern single since. Throw man join.","['']","['']","","['']","","","","","Referral"
"fbdc1a55-4c21-4515-a7ab-ee4486ab4f9c","Technology and smart cities : Software","2024-12-29","Intro call and next steps","investment","26ca4693-d545-4836-8bcf-0cf2c87d40f7","","","","2025-02-12T14:44:15.036485","http://somedomain.com/fbdc1a55-4c21-4515-a7ab-ee4486ab4f9c","interaction","2026-02-05T14:44:15.036485","0.0","Move week section rest rule industry structure. Research state benefit place former set. Possible score next pass city increase little lose. Particularly party write give begin.","","Account management : General","Management deal good. Continue course before my nor purpose.
Clear nature bad. Billion shoulder upon. Girl their visit college drop speech.","['']","['']","","['']","","","","","Contact - inbound"
"c93e0e6b-cda3-4284-ab3b-8e522a6d2c39","Advanced engineering : Metals, minerals and materials","2026-02-15","Market entry overview","investment","72421de9-3e34-481d-bcce-c1aad06161be","","","","2026-01-23T14:44:15.036600","http://somedomain.com/c93e0e6b-cda3-4284-ab3b-8e522a6d2c39","interaction","2026-02-05T14:44:15.036600","","Quite network on often tend whether particularly. Season to institution own manager firm ability. Movement seat another some huge quality determine.
Guy chance age somebody another nor human.","","Account management : General","Ball test build consumer lay. Successful hear although deep off site.
New list hot return. Popular key garden.
Prove figure card animal late.","['']","['']","","['']","","","","",""
"65376efe-52a7-4fd6-ba23-ab4ba73c2cd0","Financial and professional services : Capital markets : Venture capital","2024-09-06","Market entry overview","investment","171403e0-93c1-4a47-a1c7-7bad9598525a","","","a2a10a6e-879d-4a71-8e25-082854cec74d","2025-11-07T14:44:15.036721","http://somedomain.com/65376efe-52a7-4fd6-ba23-ab4ba73c2cd0","interaction","2026-02-05T14:44:15.036721","","Million skin position statement Mrs eat. Red since page its listen. American character seem someone edge visit. Star anyone late if.","","Trade - Enquiry","Every talk defense man production where. Party heavy price specific modern wind science. Pick board leave center thank.","['']","['']","true","['Comprehensive Something or other']","","","","","Advice"
"3f83ee02-23e2-4887-ae3e-262fec0d0bae","Education and training : Educational technology","2024-08-11","Stakeholder alignment meeting","export","99dd367e-9fcd-4c05-ab0d-2e0413e735f0","","Email/Website","","2025-01-06T14:44:15.036818","http://somedomain.com/3f83ee02-23e2-4887-ae3e-262fec0d0bae","interaction","2026-02-05T14:44:15.036818","","Environmental game far big director. Teacher blood evidence example bank. Foot TV style key they control.
Provide admit morning put quite size. Last left year remember.","","Export win","Find current particularly list situation support close. Success tonight away forget enough Republican.","['']","['International Climate']","","['']","","","","",""
"55902b73-1ba9-4b06-a051-da3ce99f731a","Energy : Renewable energy","2025-08-11","Quarterly check-in","other","8a61a99c-028e-43d8-9400-c16eac6aaf02","","Face to Face","","2025-06-18T14:44:15.036927","http://somedomain.com/55902b73-1ba9-4b06-a051-da3ce99f731a","interaction","2026-02-05T14:44:15.036927","","Support whatever area throughout concern. Rather tend from music.
Part there base black article image option. Way need theory student.","Offered","Trade - Enquiry","Blood far hard usually day near social. Choose drive able stuff business bar.
Whom perform compare whether sense gas. Exactly agency foreign response. Site ready catch per floor.","['']","['']","","['']","","","","",""
